ticker,date,temperature_2m_max,temperature_2m_min,dewpoint_2m_mean,surface_pressure_mean,cloud_cover_mean,wind_speed_10m_max,wind_direction_10m_dominant,precipitation_sum,snowfall_sum
KXHIGHTPHX,2023-12-10,71.3,38.3,5.4,982.9,15,12.5,62,0.0,0.0
KXHIGHTPHX,2023-12-11,69.4,39.3,15.6,974.8,93,7.3,125,0.0,0.0
KXHIGHTPHX,2023-12-12,68.8,46.1,18.6,972.3,80,6.9,158,0.0,0.0
KXHIGHTPHX,2023-12-13,67.5,39.0,22.2,975.1,0,7.2,183,0.0,0.0
KXHIGHTPHX,2023-12-14,66.8,38.8,23.5,981.0,8,6.7,121,0.0,0.0
KXHIGHTPHX,2023-12-15,73.8,41.9,29.1,981.5,28,9.9,59,0.0,0.0
KXHIGHTPHX,2023-12-16,78.3,49.9,23.8,979.0,90,15.2,80,0.0,0.0
KXHIGHTPHX,2023-12-17,77.9,46.2,25.5,977.5,20,7.3,110,0.0,0.0
KXHIGHTPHX,2023-12-18,77.7,48.8,23.8,975.4,98,9.1,120,0.0,0.0
KXHIGHTPHX,2023-12-19,72.1,52.3,28.3,973.2,89,8.0,114,0.0,0.0
KXHIGHTPHX,2023-12-20,68.7,53.5,48.0,973.7,58,13.6,79,0.48,0.0
KXHIGHTPHX,2023-12-21,72.0,49.8,47.6,977.0,15,7.3,101,0.0,0.0
KXHIGHTPHX,2023-12-22,59.8,52.8,51.5,975.0,94,14.8,119,0.736,0.0
KXHIGHTPHX,2023-12-23,59.8,48.1,48.4,975.1,48,10.2,170,0.157,0.0
KXHIGHTPHX,2023-12-24,60.2,43.5,46.4,979.6,39,5.2,130,0.0,0.0
KXHIGHTPHX,2023-12-25,60.2,42.4,43.1,980.2,23,6.1,132,0.0,0.0
KXHIGHTPHX,2023-12-26,59.5,39.6,38.0,980.2,33,5.8,98,0.0,0.0
KXHIGHTPHX,2023-12-27,61.0,37.7,36.2,981.0,48,5.8,127,0.0,0.0
KXHIGHTPHX,2023-12-28,62.6,39.5,38.3,980.6,18,5.9,112,0.0,0.0
KXHIGHTPHX,2023-12-29,67.9,39.7,36.6,980.9,57,12.4,89,0.0,0.0
KXHIGHTPHX,2023-12-30,70.2,44.4,35.8,977.1,44,10.9,150,0.0,0.0
KXHIGHTPHX,2023-12-31,61.2,41.0,42.0,979.2,38,6.2,85,0.0,0.0
KXHIGHTPHX,2024-01-01,64.4,42.3,39.0,978.1,87,7.8,106,0.0,0.0
KXHIGHTPHX,2024-01-02,61.7,39.4,39.2,981.1,9,6.5,121,0.0,0.0
KXHIGHTPHX,2024-01-03,61.4,39.0,38.3,976.7,63,19.0,170,0.031,0.0
KXHIGHTPHX,2024-01-04,58.1,41.4,38.3,976.2,17,8.5,248,0.024,0.0
